,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,zipcode,sqft_living15,sqft_lot15,center_distance,last_fixed
7831,540000.0,3,1.0,1050,4160,1.0,0,0,4,7,1050,0,98115,1580,3680,-0.10990614177560275,0.09047619047619047
7832,469000.0,3,2.0,1300,22605,1.0,0,0,3,7,1300,0,98056,2250,10215,-0.09717350461931301,0.016923076923076923
7833,1065000.0,3,2.5,3970,263538,1.5,0,0,3,9,3970,0,98024,3970,194676,-0.24909213154974516,0.007304785894206549
7834,575000.0,5,2.5,2990,7500,1.0,0,2,3,9,1800,1190,98177,2800,9860,-0.2199033651402308,0.016053511705685617
7835,725000.0,4,2.75,2440,7042,1.5,0,2,4,7,1640,800,98116,2170,7900,-0.2156423195942626,0.03237704918032787
7836,299950.0,4,1.0,1170,5400,1.0,0,0,5,6,1170,0,98056,1100,5400,-0.1408119313126589,0.05726495726495726
7837,375000.0,4,2.0,2270,18450,1.0,0,0,3,7,2270,0,98001,2150,18450,-0.30986603557021464,0.025991189427312777
7838,342450.0,3,1.5,1280,5525,1.0,0,0,3,7,1280,0,98133,1330,5286,-0.17114674989609932,0.0453125
7839,315000.0,4,2.5,1950,3225,2.0,0,0,3,7,1950,0,98178,1980,3225,-0.13120198169235595,0.009230769230769232
7840,328000.0,4,2.75,1930,3840,1.0,0,0,3,7,1170,760,98106,1610,3840,-0.1767939195787043,0.011917098445595855
7841,323000.0,4,2.75,1970,7213,1.0,0,0,3,8,1170,800,98058,1980,7045,-0.20166744903429745,0.02182741116751269
7842,320000.0,4,3.0,1820,3120,1.0,0,0,3,7,1000,820,98118,1600,5001,-0.11134738434287782,0.012637362637362638
7843,550000.0,2,1.0,950,4080,1.0,0,0,4,7,950,0,98117,1120,4080,-0.18978474648927554,0.10105263157894737
7844,1646000.0,6,3.5,4010,16200,1.0,0,0,3,8,2090,1920,98004,3560,16200,-0.01615054178658253,0.007481296758104738
7845,1212500.0,4,3.5,4560,16643,1.0,0,3,3,12,2230,2330,98006,4060,15177,-0.11529705113315473,0.005482456140350877
7846,1200000.0,4,3.5,4560,16643,1.0,0,3,3,12,2230,2330,98006,4060,15177,-0.11529705113315473,0.005482456140350877
7847,120000.0,3,1.0,1150,8924,1.0,0,0,3,6,1150,0,98030,1492,8924,-0.24409270779767783,0.06695652173913043
7848,175000.0,3,1.0,1150,8924,1.0,0,0,3,6,1150,0,98030,1492,8924,-0.24409270779767783,0.06695652173913043
7849,169900.0,3,1.0,910,5800,1.5,0,0,4,5,910,0,98022,1400,6766,-0.47155300868513234,0.13186813186813187
7850,508000.0,6,2.75,2890,7500,1.0,0,0,4,8,1830,1060,98034,1880,7500,-0.08534641175819441,0.01522491349480969
7851,335000.0,2,1.0,1070,6678,1.0,0,0,4,7,1070,0,98133,1680,7788,-0.18695253408285809,0.06448598130841121
7852,613200.0,3,2.75,2050,3320,1.5,0,0,4,7,1580,470,98105,1760,4150,-0.10934628480199805,0.045365853658536584
7853,420000.0,2,1.5,1040,3500,1.5,0,0,4,6,1040,0,98144,1340,1213,-0.11216059914247947,0.11153846153846154
7854,1000000.0,4,3.25,3320,8587,3.0,0,0,3,11,2950,370,98103,1860,5668,-0.1499666629621401,0.0036144578313253013
7855,342000.0,2,1.0,740,6180,1.0,0,0,3,6,740,0,98118,1330,4635,-0.10637147173937804,0.0972972972972973
7856,850000.0,4,2.0,3380,90968,1.0,0,0,4,9,1690,1690,98075,3380,42740,-0.12827299014210936,0.0121301775147929
7857,582000.0,2,1.75,1210,4141,1.0,0,0,4,7,910,300,98117,1310,4141,-0.1904205871222996,0.06446280991735537
7858,475000.0,3,2.5,2480,6031,2.0,0,0,3,8,2480,0,98155,1850,7704,-0.1719680202828435,0.007661290322580645
7859,570000.0,3,2.25,2010,6000,1.0,0,0,3,8,1330,680,98052,2080,8260,-0.10473986824510181,0.022388059701492536
7860,826600.0,4,3.25,3230,5000,1.5,0,0,4,7,1750,1480,98105,1730,4000,-0.10777773424969908,0.03219814241486068
7861,387000.0,2,2.5,1170,1394,2.0,0,0,3,8,1170,0,98122,1250,3136,-0.09846121063648172,0.01623931623931624
7862,330000.0,3,1.0,1250,9126,1.0,0,0,3,7,1250,0,98077,1440,10620,-0.17635520973307983,0.0408
7863,653450.0,3,2.5,2070,49658,1.0,0,0,4,8,1540,530,98075,2620,35160,-0.19050973728396262,0.01932367149758454
7864,285000.0,2,1.0,1050,3088,1.0,0,0,3,7,1050,0,98029,1890,2772,-0.22020084014371452,0.014285714285714285
7865,217000.0,3,1.0,1400,7800,1.0,0,0,3,7,1400,0,98059,1400,7800,-0.15656375698098451,0.041428571428571426
7866,615000.0,3,1.0,1120,12500,1.0,0,0,4,7,1120,0,98033,2380,10000,-0.054199999999994475,0.038392857142857145
7867,580135.0,4,2.5,3150,5886,2.0,0,0,3,8,3150,0,98059,2650,5886,-0.17022247207697921,0.0019047619047619048
7868,1150000.0,4,3.5,4540,19767,2.0,0,0,3,11,4200,340,98006,3990,12881,-0.10620381349085754,0.004845814977973568
7869,231200.0,3,2.0,1400,8821,1.0,0,0,3,7,1400,0,98022,1450,8721,-0.4835628294234475,0.020714285714285713
7870,680000.0,4,2.75,2500,4950,2.0,0,0,3,8,2500,0,98053,2500,4950,-0.19467398388073484,0.004
7871,267500.0,3,1.5,1390,2153,2.0,0,0,3,7,1390,0,98118,1100,2617,-0.12001816529176142,0.013669064748201438
7872,942000.0,4,2.75,3160,37200,2.0,0,3,3,8,2310,850,98125,3130,20000,-0.12481570414014001,0.025632911392405065
7873,435000.0,3,1.75,1310,8065,1.0,0,0,4,6,1310,0,98117,1420,8100,-0.18238695128763208,0.0549618320610687
7874,315000.0,2,1.0,1740,3622,1.0,0,0,4,7,950,790,98118,1270,3800,-0.11773194129037907,0.05517241379310345
7875,354901.0,3,2.5,1490,1709,3.0,0,0,3,8,1490,0,98125,1364,1709,-0.13199352256833577,0.010738255033557046
7876,439888.0,2,2.0,1300,6515,1.0,0,0,3,8,1300,0,98053,1640,6009,-0.20253849016916228,0.011538461538461539
7877,360000.0,4,1.0,1460,3840,1.5,0,0,3,8,1340,120,98106,990,4200,-0.1761192777636846,0.06301369863013699
7878,205000.0,4,1.0,1030,6621,1.0,0,0,4,6,1030,0,98055,1420,6631,-0.14582006034836353,0.06310679611650485
7879,299995.0,3,2.5,1970,7500,2.0,0,0,3,8,1970,0,98092,1950,8220,-0.36464453924336004,0.016243654822335026
7880,150000.0,2,1.0,790,7275,1.0,0,0,4,6,790,0,98058,850,7399,-0.1550948419516307,0.09620253164556962
7881,575000.0,3,2.25,3800,33825,1.0,0,0,4,10,3330,470,98042,3470,14484,-0.25486092285794154,0.011578947368421053
7882,625000.0,3,2.0,2168,12616,2.0,0,1,4,7,2168,0,98146,2168,9750,-0.21581448051509847,0.03228782287822878
7883,950000.0,4,3.5,4140,13392,2.0,0,0,3,11,4140,0,98059,4140,11529,-0.11803054689359835,0.004830917874396135
7884,278800.0,4,2.5,2440,7797,1.0,0,0,3,8,1560,880,98031,2090,8100,-0.24150414075125576,0.022540983606557378
7885,713500.0,3,2.0,1720,4200,2.0,0,0,3,8,1720,0,98112,1720,4200,-0.10101113799972662,0.01627906976744186
7886,1900000.0,4,2.25,3020,11489,1.5,1,3,5,10,2110,910,98040,3890,11489,-0.09105080999091039,0.010596026490066225
7887,439000.0,5,2.0,2610,5009,1.0,0,0,3,7,1710,900,98117,1600,5040,-0.17897376902775033,0.012260536398467433
7888,425000.0,3,2.0,1500,8086,1.0,0,0,3,7,1060,440,98027,1550,8086,-0.1388796601378347,0.026
7889,252500.0,4,2.5,2600,11280,1.5,0,0,3,7,1570,1030,98003,1660,11200,-0.31185252925060275,0.022692307692307692
7890,185000.0,3,1.5,1370,8470,1.0,0,0,4,7,1370,0,98092,1710,8800,-0.34269339065701715,0.043065693430656936
7891,406550.0,5,2.75,2400,15781,1.0,0,0,4,7,1200,1200,98074,2390,7500,-0.14122676800097617,0.019166666666666665
7892,243000.0,2,1.5,1068,1758,2.0,0,0,3,7,1068,0,98028,1078,1315,-0.13035064249936948,0.028089887640449437
7893,500000.0,3,1.5,2220,8994,1.0,0,0,4,8,1110,1110,98006,2220,8994,-0.08731145400232417,0.026126126126126126
7894,204750.0,2,1.0,880,7575,1.0,0,0,4,7,880,0,98198,1800,7575,-0.27474440849633347,0.08863636363636364
7895,222000.0,3,1.5,1310,9273,1.0,0,0,4,7,1310,0,98042,1710,9600,-0.2670129023099861,0.03969465648854962
7896,200000.0,4,1.0,1350,11507,1.0,0,0,3,7,1350,0,98055,1320,25675,-0.2031221553646959,0.04
7897,367000.0,3,2.25,1400,1320,3.0,0,2,3,8,1400,0,98133,1490,1449,-0.17751081657184023,0.01
7898,183000.0,3,1.0,1170,7320,1.0,0,0,3,7,1170,0,98188,2040,7320,-0.18112495686680646,0.04957264957264957
7899,300000.0,3,2.5,1020,1570,2.0,0,0,3,7,720,300,98144,1470,1249,-0.12461705340763478,0.01568627450980392
7900,369000.0,3,1.75,1300,3844,1.0,0,0,3,7,1300,0,98133,1290,3844,-0.17107530505598867,0.026923076923076925
7901,380000.0,3,2.0,2010,16736,2.0,0,0,4,6,2010,0,98133,1890,11477,-0.20283118596507604,0.04527363184079602
7902,463000.0,3,2.0,1590,5009,2.0,0,0,4,6,1590,0,98125,1730,6380,-0.14125664586135273,0.0220125786163522
7903,475000.0,3,1.0,1470,9750,1.0,0,0,3,7,1470,0,98034,1300,9750,-0.08571026776296607,0.03877551020408163
7904,225000.0,3,1.75,1580,14400,1.0,0,0,4,7,1580,0,98001,1480,9600,-0.3789578340660126,0.024683544303797468
7905,371000.0,3,1.75,1970,9512,1.0,0,0,3,8,1970,0,98058,2250,10573,-0.18361985186792867,0.026395939086294416
7906,625000.0,3,2.5,2330,3141,2.0,0,0,3,8,2330,0,98116,1980,5265,-0.20361935075037327,0.007296137339055794
7907,3200000.0,6,5.0,7100,18200,2.5,0,0,3,13,5240,1860,98199,3130,6477,-0.2083873556624617,0.0025352112676056337
7908,329000.0,3,1.75,1230,10725,1.0,0,0,3,7,1230,0,98045,1250,10170,-0.4670284894950181,0.032520325203252036
7909,634000.0,3,1.75,2570,13000,2.0,0,0,4,7,2570,0,98177,2570,8521,-0.2213170802265407,0.022568093385214007
7910,616000.0,4,2.5,3440,6915,2.0,0,0,3,10,3440,0,98038,3200,6915,-0.3386774867038055,0.004069767441860465
7911,1824100.0,3,2.25,3330,20053,2.0,0,0,3,9,3330,0,98004,2870,20053,-0.01691892431568269,0.006606606606606606
7912,435000.0,4,2.25,1780,2684,2.0,0,0,3,7,1780,0,98072,1670,2426,-0.1435640623554522,0.010112359550561797
7913,320000.0,4,2.5,2110,6295,2.0,0,0,3,8,2110,0,98030,2720,6311,-0.26599212394355054,0.009478672985781991
7914,820000.0,4,3.5,2770,8049,2.0,0,0,3,9,2770,0,98074,3410,7447,-0.12019405143350455,0.006498194945848376
7915,310000.0,3,2.5,1590,3359,2.0,0,0,3,7,1590,0,98019,1820,3383,-0.2383275267357918,0.012578616352201259
7916,443750.0,3,2.25,1460,968,2.0,0,0,3,7,1140,320,98199,1460,1531,-0.20225234238446035,0.011643835616438357
7917,795000.0,4,2.25,2070,13084,1.0,0,0,4,8,1700,370,98040,2520,10180,-0.0728035713409753,0.025603864734299518
7918,475000.0,3,2.5,2420,36862,1.0,0,0,4,8,1530,890,98003,1670,9046,-0.3222374279937072,0.02603305785123967
7919,585000.0,5,1.75,2000,3750,2.0,0,0,4,7,2000,0,98103,1520,3750,-0.15822844244951714,0.0495
7920,315000.0,2,1.0,1010,7338,2.0,0,0,4,7,1010,0,98056,1220,7719,-0.11812404496968398,0.03861386138613861
7921,635000.0,4,2.5,3050,7238,2.0,0,0,3,8,3050,0,98029,2580,7228,-0.19431119370742628,0.010163934426229508
7922,305000.0,3,1.0,1160,11776,1.0,0,0,3,7,1160,0,98077,1160,10050,-0.16904818839609154,0.04482758620689655
7923,785000.0,3,2.0,2180,5440,1.0,0,0,5,7,1100,1080,98103,1470,4109,-0.1474923726841443,0.05321100917431193
7924,525000.0,3,1.75,1560,6000,1.0,0,0,3,6,780,780,98199,1560,1734,-0.18509459743601123,0.04871794871794872
7925,537000.0,4,1.75,1580,3635,1.0,0,0,4,7,790,790,98117,1190,3638,-0.1780203640036771,0.06962025316455696
7926,279950.0,3,1.75,1660,8303,1.0,0,0,3,7,1380,280,98058,1740,8320,-0.19556216402975637,0.027710843373493974
7927,659000.0,4,2.0,2350,9329,2.0,0,0,3,8,2350,0,98005,1640,9403,-0.055758407437806703,0.01829787234042553
7928,203000.0,2,1.0,1440,6650,1.0,0,0,3,7,970,470,98023,1600,6847,-0.380043629074348,0.027777777777777776
7929,782500.0,4,2.5,2930,7806,2.0,0,0,3,9,2930,0,98074,2600,6051,-0.17618629345099684,0.005119453924914676
7930,250000.0,3,1.75,1590,7560,1.0,0,0,3,7,1130,460,98031,1500,7560,-0.22927398456868175,0.022641509433962263
7931,279000.0,3,1.0,1400,9450,1.0,0,0,4,7,1060,340,98056,1400,8108,-0.12504403224464952,0.04642857142857143
7932,664000.0,6,2.5,3190,12196,2.0,0,0,4,8,3190,0,98052,2790,13068,-0.09700417516788451,0.012852664576802508
7933,2900000.0,4,3.25,4580,4838,2.0,0,3,4,11,3080,1500,98109,3540,6483,-0.15400081168616897,0.006331877729257642
7934,378500.0,4,2.0,1830,6000,1.0,0,0,5,7,1070,760,98118,1830,5500,-0.11582352956113814,0.0366120218579235
7935,535000.0,3,1.75,2720,149410,1.5,0,0,3,9,2720,0,98014,2560,149410,-0.3180198735928237,0.011764705882352941
7936,520000.0,2,1.0,1360,22508,1.0,0,0,3,7,1360,0,98034,2830,12600,-0.08421407245822354,0.06470588235294118
7937,369950.0,3,2.0,1520,4000,1.0,0,0,5,6,800,720,98106,1430,4000,-0.1805602392554856,0.0506578947368421
7938,545000.0,3,2.25,2290,14585,2.0,0,0,3,8,2290,0,98075,1660,36961,-0.13300661637678488,0.01703056768558952
7939,360000.0,3,2.5,2150,14092,2.0,0,0,3,8,2150,0,98058,2400,10699,-0.1822948435913719,0.013488372093023256
7940,760000.0,3,1.5,1170,7645,1.0,0,0,4,7,1170,0,98004,1870,7678,-0.023093072554341086,0.05555555555555555
7941,450000.0,3,1.75,1830,5488,1.0,0,2,4,7,1010,820,98115,1200,5488,-0.12510379690480508,0.04426229508196721
7942,612500.0,4,2.5,2730,12261,2.0,0,0,3,9,2730,0,98011,2730,10872,-0.11201165117968591,0.010622710622710623
7943,280000.0,3,1.0,1090,10710,1.0,0,0,4,7,1090,0,98056,1090,10440,-0.1336450522840297,0.05321100917431193
7944,750000.0,3,2.5,2560,9182,2.0,0,0,3,9,2560,0,98027,2800,8784,-0.17611987394953815,0.010546875
7945,237000.0,3,1.0,1160,6132,1.0,0,0,4,7,1160,0,98056,1280,6132,-0.13130594045968166,0.05344827586206897
7946,441500.0,2,1.75,1010,4000,1.5,0,0,5,7,1010,0,98105,1470,4000,-0.09434643607471524,0.1
7947,251000.0,3,2.0,1650,7930,1.0,0,0,4,7,1650,0,98038,1510,7930,-0.3073839455794717,0.018787878787878787
7948,200000.0,3,1.0,2120,31564,1.0,0,0,3,7,1220,900,98168,1790,11571,-0.16779284847691706,0.03679245283018868
7949,332000.0,1,1.0,960,2640,1.0,0,0,3,7,760,200,98112,1620,3759,-0.09431484506692933,0.11666666666666667
7950,401500.0,3,2.5,1509,1114,3.0,0,0,3,8,1509,0,98133,1509,2431,-0.1587294553635197,0.003976143141153081
7951,585000.0,4,1.75,2270,27122,1.0,0,0,5,8,1300,970,98155,2380,11822,-0.15632239123043065,0.027753303964757708
7952,340000.0,4,2.5,1954,4805,2.0,0,0,3,8,1954,0,98055,1714,3259,-0.2005494702062371,0.007676560900716479
7953,920000.0,3,3.5,2800,7694,1.0,0,0,3,9,2800,0,98053,2420,7694,-0.1949467876113848,0.005357142857142857
7954,153000.0,3,1.0,1270,6405,1.5,0,0,3,6,1270,0,98178,1110,6405,-0.14022770767576825,0.05984251968503937
7955,299950.0,4,2.25,1810,7601,1.0,0,0,3,7,1080,730,98023,1570,7601,-0.37882250461132677,0.01878453038674033
7956,440000.0,4,2.5,2410,7517,2.0,0,0,3,8,2410,0,98058,2420,8095,-0.1998035034727868,0.015352697095435684
7957,293000.0,3,2.5,1690,17383,2.0,0,0,3,7,1690,0,98038,2610,7999,-0.31085335771067146,0.010059171597633136
7958,203000.0,3,1.75,1190,6000,1.0,0,0,3,7,1190,0,98178,1200,6000,-0.13238867021010706,0.004201680672268907
7959,193000.0,2,1.75,1280,6774,1.0,0,0,3,7,1280,0,98002,1450,7810,-0.3380343917414373,0.02265625
7960,305000.0,3,1.75,1460,7862,1.0,0,0,3,7,1460,0,98155,2200,9293,-0.17598650516445136,0.03767123287671233
7961,495000.0,4,1.75,1600,6380,1.0,0,0,3,8,1130,470,98125,1090,6380,-0.1275813465989388,0.038125
7962,420000.0,3,1.75,1770,6000,1.0,0,0,3,7,1130,640,98125,1900,7200,-0.14211702923998573,0.0384180790960452
7963,569500.0,4,2.5,2800,8190,1.0,0,0,3,8,1700,1100,98177,2460,8165,-0.21836723655346482,0.0175
7964,620000.0,4,2.5,2680,9185,2.0,0,0,3,9,2680,0,98029,2810,8505,-0.21545867353160741,0.011567164179104477
7965,466000.0,3,1.75,1680,9460,1.0,0,0,4,7,1680,0,98006,1690,9448,-0.07956286822381477,0.03630952380952381
7966,355500.0,3,1.0,1120,10032,1.0,0,0,3,7,1120,0,98034,1210,9918,-0.08840384607018006,0.05178571428571429
7967,687500.0,2,1.0,1040,7200,1.0,0,0,4,6,1040,0,98033,1640,7200,-0.052385971404560486,0.0625
7968,432100.0,3,2.25,1790,2240,2.0,0,0,4,8,1790,0,98052,1780,2560,-0.0940982996658223,0.025139664804469275
7969,500000.0,3,2.5,2410,34848,1.5,0,0,3,8,2410,0,98006,2420,16424,-0.10036114786111124,0.018257261410788383
7970,690000.0,5,3.25,3370,7313,2.0,0,0,4,8,2140,1230,98029,2990,7806,-0.19669072169271462,0.009495548961424332
7971,350000.0,2,1.0,800,5150,1.0,0,0,4,6,800,0,98118,1280,5150,-0.10715526118674622,0.08875
7972,268000.0,2,1.0,1380,5000,1.0,0,0,3,7,870,510,98108,1450,5000,-0.13373185858275502,0.05579710144927536
7973,120000.0,2,1.0,990,39964,1.0,0,0,2,4,990,0,98042,1560,8990,-0.2955880410300843,0.07575757575757576
7974,285000.0,4,2.5,1800,9229,2.0,0,0,3,7,1800,0,98022,1970,9231,-0.4748223773159825,0.014444444444444444
7975,365000.0,4,1.5,1820,12327,1.0,0,0,4,7,1380,440,98006,1450,9256,-0.07731034859578187,0.03571428571428571
7976,635000.0,3,2.5,2620,6842,2.0,0,0,3,7,2620,0,98053,2280,4800,-0.1719015997598597,0.006870229007633588
7977,630000.0,2,2.5,2290,3507,2.0,0,0,3,9,2290,0,98029,2290,3640,-0.21190622926190286,0.006550218340611353
7978,450000.0,4,3.0,2200,4466,2.0,0,0,3,7,2200,0,98103,1780,2250,-0.15585650451616773,0.023636363636363636
7979,590000.0,4,2.5,2940,12600,1.0,0,0,4,8,1850,1090,98074,2030,11770,-0.13800130434165297,0.015646258503401362
7980,895000.0,2,1.75,1700,3618,1.0,0,1,3,8,1260,440,98199,2200,5000,-0.19703289065534482,0.041176470588235294
7981,160000.0,3,1.0,860,11900,1.0,0,0,4,6,860,0,98030,1660,10248,-0.2729592643600912,0.06627906976744186
7982,520000.0,2,1.0,910,5000,1.0,0,0,3,7,910,0,98107,1050,5000,-0.17542773440935772,0.1054945054945055
7983,432000.0,4,3.25,2820,13059,2.0,0,0,4,8,2820,0,98058,2360,8600,-0.19166804637184642,0.015602836879432624
7984,141800.0,2,1.0,930,4743,1.0,0,0,4,5,930,0,98056,930,4779,-0.13403193649276365,0.08387096774193549
7985,980000.0,4,2.0,2190,4560,2.5,0,0,5,8,2190,0,98103,2190,4560,-0.13290974381134504,0.0502283105022831
7986,1290000.0,4,2.5,3430,7200,2.0,0,0,3,9,3430,0,98033,1530,7800,-0.05434740104181101,0.001749271137026239
7987,740000.0,4,2.75,2560,6900,1.0,0,0,3,8,1480,1080,98115,2600,7200,-0.11200446419675483,0.023828125
7988,230000.0,2,1.0,770,6450,1.0,0,0,4,6,770,0,98106,780,6063,-0.1864537476158504,0.09350649350649351
7989,3400000.0,3,4.5,5230,17826,2.0,1,4,3,10,3740,1490,98040,3670,17826,-0.10446071031732636,0.0028680688336520078
7990,954500.0,3,2.25,2440,9689,1.0,0,2,4,8,1830,610,98008,2730,9689,-0.09040912564558858,0.018852459016393444
7991,622000.0,3,1.5,1650,3150,1.5,0,0,4,8,1650,0,98122,1650,4500,-0.09806304094816604,0.05515151515151515
7992,90000.0,1,1.0,780,4000,1.0,0,0,3,5,780,0,98108,1150,4000,-0.1493812571911187,0.14743589743589744
7993,342000.0,3,3.0,1260,1634,3.0,0,0,3,8,1260,0,98103,1260,1135,-0.16337074401494017,0.01746031746031746
7994,305000.0,4,2.5,2320,4683,2.0,0,0,3,7,2320,0,98042,2230,5750,-0.3270550565271916,0.005603448275862069
7995,259900.0,4,2.75,1560,8820,1.0,0,3,3,7,1060,500,98001,2140,7800,-0.2973150517548707,0.026282051282051282
7996,420000.0,3,2.0,2330,6346,1.5,0,0,3,6,1600,730,98146,1380,8400,-0.21441140361463476,0.002575107296137339
7997,250000.0,2,1.0,1400,19570,1.5,0,0,3,6,1100,300,98168,2250,6500,-0.17285473670108203,0.065
7998,249950.0,3,1.5,1450,6875,1.0,0,0,4,7,1450,0,98198,1270,8000,-0.2394707706589726,0.04068965517241379
7999,199000.0,2,1.0,1140,15120,1.0,0,0,4,6,990,150,98055,2320,11250,-0.17794496340161026,0.07719298245614035
8000,355200.0,3,1.0,1120,7320,1.0,0,0,4,7,1120,0,98146,1410,6328,-0.21783500636950248,0.05892857142857143
8001,425000.0,3,1.5,1970,13709,1.0,0,0,4,7,1680,290,98155,2200,16536,-0.1478358549202426,0.03299492385786802
8002,379500.0,3,1.0,1110,7128,1.0,0,0,3,7,1110,0,98052,1510,7107,-0.10118418848812913,0.036036036036036036
8003,860000.0,4,2.5,3070,6923,2.0,0,0,3,9,3070,0,98033,2190,9218,-0.048010415536621734,0.0035830618892508143
8004,335000.0,3,2.5,1940,4927,2.0,0,0,3,8,1940,0,98058,2070,4892,-0.1988979889290028,0.008247422680412371
8005,865000.0,3,2.5,3050,12558,2.0,0,0,3,10,3050,0,98074,3543,12558,-0.1137585601174729,0.0075409836065573775
8006,390000.0,3,1.0,1240,3600,1.5,0,0,3,7,1240,0,98144,1680,3600,-0.10290753130843888,0.09516129032258064
8007,569950.0,5,4.25,3380,7805,2.0,0,0,3,8,3380,0,98148,2790,7805,-0.23334097368442988,0.0017751479289940828
8008,495500.0,3,2.5,3190,7828,2.0,0,0,3,9,3190,0,98059,2970,7828,-0.13724463559644876,0.00438871473354232
8009,476500.0,4,1.75,1670,10200,1.0,0,0,3,7,1390,280,98118,1720,6860,-0.1025219976395387,0.040119760479041915
8010,261000.0,3,1.0,1660,11200,1.0,0,0,3,7,1660,0,98056,1380,10875,-0.12216550249559846,0.03795180722891566
8011,375000.0,4,2.0,2070,9822,1.0,0,0,5,7,2070,0,98006,1300,9572,-0.08772684879784684,0.03140096618357488
8012,550000.0,4,2.0,2070,9822,1.0,0,0,5,7,2070,0,98006,1300,9572,-0.08772684879784684,0.03140096618357488
8013,230000.0,2,1.0,1430,4000,1.0,0,0,3,7,930,500,98118,1110,4000,-0.13579723855807566,0.04965034965034965
8014,526750.0,5,2.5,2270,10700,1.0,0,0,4,8,1570,700,98028,2020,10230,-0.1243261838873881,0.025110132158590308
8015,606000.0,3,2.0,1980,7680,1.5,0,0,4,6,1070,910,98033,1330,8704,-0.054131414169592496,0.05505050505050505
8016,368500.0,4,2.75,2500,26400,1.0,0,0,3,8,1780,720,98031,2180,31900,-0.30825859274317274,0.0172
8017,275000.0,3,1.0,1230,171190,1.0,0,0,3,7,1230,0,98070,1550,15450,-0.3222019397831048,0.038211382113821135
8018,342000.0,4,1.0,1390,9023,1.5,0,0,3,7,1390,0,98155,1760,9023,-0.17423306230448707,0.046762589928057555
8019,278100.0,4,1.75,2120,8520,1.0,0,0,3,7,1600,520,98023,2160,8400,-0.3708274531368972,0.01981132075471698
8020,450000.0,4,2.75,1540,4840,1.0,0,2,4,7,850,690,98126,1180,4840,-0.19279473540529826,0.05909090909090909
8021,349950.0,4,2.5,2000,5006,2.0,0,0,3,7,2000,0,98058,2410,4889,-0.17235138525698074,0.0075
8022,425000.0,4,2.5,2400,6053,2.0,0,0,3,8,2400,0,98038,2460,6519,-0.29493492502585705,0.007916666666666667
8023,435000.0,4,2.75,2110,8751,1.0,0,0,3,7,1510,600,98011,1660,10295,-0.13255146170449691,0.027488151658767772
8024,460000.0,4,2.5,2550,19017,1.0,0,0,4,7,1300,1250,98155,2080,21100,-0.16172581735764238,0.023137254901960783
8025,323000.0,4,1.75,1440,8114,1.0,0,0,4,7,1440,0,98155,1940,7208,-0.18802449308534386,0.03958333333333333
8026,325000.0,2,1.0,810,6827,1.0,0,0,3,6,810,0,98106,990,6827,-0.176434832161916,0.09382716049382717
8027,480000.0,2,1.75,1170,4635,1.0,0,0,4,6,690,480,98117,1240,4120,-0.1679840468615898,0.08205128205128205
8028,1325000.0,3,2.5,3590,8400,1.0,0,0,3,9,2950,640,98005,1620,7875,-0.04420407221061292,0.0036211699164345403
8029,210000.0,4,1.75,2090,6485,1.0,0,0,3,7,1280,810,98178,2190,9600,-0.14911284317589707,0.03062200956937799
8030,920000.0,5,4.5,3820,5750,2.0,0,3,3,9,2830,990,98116,1750,5750,-0.19848075473456048,0.005235602094240838
8031,399000.0,3,1.0,1460,8290,1.0,0,0,3,8,1460,0,98125,1470,8290,-0.13765594792815466,0.04178082191780822
8032,631750.0,3,1.75,2360,4063,1.0,0,0,5,7,1180,1180,98117,1660,4063,-0.1916977829814423,0.03389830508474576
8033,184000.0,3,1.0,1100,8680,1.0,0,0,3,6,1100,0,98023,1100,9220,-0.3616197450361353,0.05272727272727273
8034,333000.0,4,2.5,2100,7208,2.0,0,0,3,8,2100,0,98058,2060,7480,-0.19591028559012172,0.021904761904761906
8035,218000.0,2,2.0,1310,2841,2.0,0,0,3,6,1310,0,98038,1360,2550,-0.33162032507070477,0.012213740458015267
8036,258305.0,2,1.5,750,2964,1.0,0,0,5,5,750,0,98118,1350,3090,-0.10974625278340992,0.13466666666666666
8037,775000.0,5,1.5,1720,5000,1.5,0,0,3,8,1720,0,98103,1720,5000,-0.1584117735523476,0.061046511627906974
8038,515000.0,3,2.5,3370,19585,2.0,0,0,3,7,3200,170,98133,1730,9430,-0.17651753453976682,0.020474777448071215
8039,455000.0,2,1.5,1200,1259,2.0,0,0,3,8,1000,200,98144,1320,1852,-0.10245979699373461,0.004166666666666667
8040,440000.0,3,2.5,1830,6807,2.5,0,0,5,7,1830,0,98155,1340,6807,-0.17923082882138025,0.036065573770491806
8041,1440000.0,3,3.5,3870,3819,2.0,0,0,3,11,2760,1110,98102,2530,5500,-0.11798321914577954,0.004651162790697674
8042,850000.0,3,2.25,2220,3707,2.0,0,0,4,8,1620,600,98122,2030,4850,-0.08697700845625746,0.045495495495495496
8043,480000.0,3,1.75,2920,21375,1.0,0,0,3,8,1850,1070,98028,1540,8482,-0.1512764357062862,0.020205479452054795
8044,420000.0,5,2.75,2540,27007,1.0,0,0,3,8,1520,1020,98058,1800,26572,-0.20246421906105005,0.002362204724409449
8045,408000.0,3,1.75,1970,7100,1.0,0,0,3,7,1590,380,98072,1790,7455,-0.10895912077471748,0.02233502538071066
